CompanyName,JobTitle,DatePosted,Skills
intrazero,Senior PHP Developer,2023-10-15,Laravel
intrazero,Senior PHP Developer,2023-10-15,PHP
intrazero,Senior PHP Developer,2023-10-15,Javascript
intrazero,Senior PHP Developer,2023-10-15,Jquery
intrazero,Senior PHP Developer,2023-10-15,OOP
intrazero,Senior PHP Developer,2023-10-15,Agile
intrazero,Senior PHP Developer,2023-10-15,HTML
intrazero,Senior PHP Developer,2023-10-15,CSS
intrazero,Senior PHP Developer,2023-10-15,Git
intrazero,Senior PHP Developer,2023-10-15,AJAX
intrazero,Senior PHP Developer,2023-10-15,Software Development
intrazero,Senior PHP Developer,2023-10-15,Software Engineering
intrazero,Senior PHP Developer,2023-10-15,MySQL
TEPCO S.A.E.,Group IT Manager,2023-10-15,Information Technology (IT)
TEPCO S.A.E.,Group IT Manager,2023-10-15,Networking
TEPCO S.A.E.,Group IT Manager,2023-10-15,Project Management
TEPCO S.A.E.,Group IT Manager,2023-10-15,SAP
TEPCO S.A.E.,Group IT Manager,2023-10-15,Active Directory
TEPCO S.A.E.,Group IT Manager,2023-10-15,AWS
TEPCO S.A.E.,Group IT Manager,2023-10-15,Communication
TEPCO S.A.E.,Group IT Manager,2023-10-15,Cisco
TEPCO S.A.E.,Group IT Manager,2023-10-15,Computer Engineering
TEPCO S.A.E.,Group IT Manager,2023-10-15,ERP
TEPCO S.A.E.,Group IT Manager,2023-10-15,Computer Science
TEPCO S.A.E.,Group IT Manager,2023-10-15,IT
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,Information Technology (IT)
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,Computer Science
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,Software Development
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,Software Engineering
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,javaScript
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,PHP
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,HTML
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,Engineering
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,MySQL
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,Web Development
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,Computer Engineering
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,Git
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,SQL
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,CSS
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,Back-End
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,Back End
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,MVC
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,Laravel
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,HTML5
Antal International - Egypt,Back End Lead - Dot Net + Node / Python - Cairo,2023-10-15,CSS3
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Python
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Computer Science
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Information Technology (IT)
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Machine Learning
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Software Engineering
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,C++
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Mathematics
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Engineering
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,NLP
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Startup
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Statistics
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Computer Vision
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,OpenCV
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Tensorflow
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Computer Engineering
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Java
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,SQL
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,CUDA
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Computer
Antal International - Egypt,Senior Machine Learning and NLP Engineer,2023-10-15,Pandas
Algoriza,Senior Full Stack Developer,2023-10-15,.Net
Algoriza,Senior Full Stack Developer,2023-10-15,Angular
Algoriza,Senior Full Stack Developer,2023-10-15,HTML
Algoriza,Senior Full Stack Developer,2023-10-15,CSS
Algoriza,Senior Full Stack Developer,2023-10-15,SQL
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Quality Assurance
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Quality Control
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Engineering
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Quality
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Computer Science
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,QA
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Information Technology (IT)
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Software Testing
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,QC
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Testing
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Software Development
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Software Engineering
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Computer Engineering
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Agile
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,ISTQB
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Science
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Software
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Mechanical Engineering
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,Microsoft Office
Jumia Technologies AG,Quality Assurance Engineer - Jumia (Full Time) Tech - Africa - Egypt,2023-10-15,SQL
intrazero,Project Manager at Software House,2023-10-15,PMP
intrazero,Project Manager at Software House,2023-10-15,Project Management
intrazero,Project Manager at Software House,2023-10-15,Information Technology (IT)
Expleo,Senior Project Manager | Banking,2023-10-15,Banking
Expleo,Senior Project Manager | Banking,2023-10-15,Computer Science
Expleo,Senior Project Manager | Banking,2023-10-15,Information Technology (IT)
Expleo,Senior Project Manager | Banking,2023-10-15,Management
Expleo,Senior Project Manager | Banking,2023-10-15,Project
Expleo,Senior Project Manager | Banking,2023-10-15,PMP
Expleo,Senior Project Manager | Banking,2023-10-15,Project Management
Expleo,Senior Project Manager | Banking,2023-10-15,Analysis
Expleo,Senior Project Manager | Banking,2023-10-15,Agile
Expleo,Senior Project Manager | Banking,2023-10-15,Engineering
Expleo,Senior Project Manager | Banking,2023-10-15,business
Expleo,Senior Project Manager | Banking,2023-10-15,Treasury
Sceel.io,Node JS Developer,2023-10-15,Cloud
Sceel.io,Node JS Developer,2023-10-15,API
Sceel.io,Node JS Developer,2023-10-15,Database
Sceel.io,Node JS Developer,2023-10-15,Firebase
Sceel.io,Node JS Developer,2023-10-15,JavaScript
Sceel.io,Node JS Developer,2023-10-15,Kubernetes
Sceel.io,Node JS Developer,2023-10-15,NodeJS
Sceel.io,Node JS Developer,2023-10-15,Oracle
Sceel.io,Node JS Developer,2023-10-15,Software Development
Sceel.io,Node JS Developer,2023-10-15,OCI
Sceel.io,Node JS Developer,2023-10-15,Oracle cloud infrastructure
Sceel.io,Node JS Developer,2023-10-15,terraform
Sceel.io,Senior Ruby on rails Developer,2023-10-15,Ruby on Rails
Sceel.io,Senior Ruby on rails Developer,2023-10-15,Software Development
Sceel.io,Senior Ruby on rails Developer,2023-10-15,HTML
Sceel.io,Senior Ruby on rails Developer,2023-10-15,JavaScript
Sceel.io,Senior Ruby on rails Developer,2023-10-15,Rails
Sceel.io,Senior Ruby on rails Developer,2023-10-15,Software
Sceel.io,Senior Ruby on rails Developer,2023-10-15,Ruby
Sceel.io,Senior Ruby on rails Developer,2023-10-15,Software Engineering
Sceel.io,Senior Ruby on rails Developer,2023-10-15,Engineering
LINK TSP,Sr. Front End Developer,2023-10-15,front-end
LINK TSP,Sr. Front End Developer,2023-10-15,HTML5
LINK TSP,Sr. Front End Developer,2023-10-15,Computer Science
LINK TSP,Sr. Front End Developer,2023-10-15,Agile
LINK TSP,Sr. Front End Developer,2023-10-15,Software Development
LINK TSP,Sr. Front End Developer,2023-10-15,React
LINK TSP,Sr. Front End Developer,2023-10-15,JavaScript
EAST ,ERP Senior Specialist,2023-10-15,ERP
EAST ,ERP Senior Specialist,2023-10-15,Microsoft Dynamics
Smartverse,Application Support Microsoft Dynamics AX2012R3,2023-10-15,Dynamics AX
Smartverse,Application Support Microsoft Dynamics AX2012R3,2023-10-15,Dynamics AX 2012
Smartverse,Application Support Microsoft Dynamics AX2012R3,2023-10-15,Information Technology (IT)
Smartverse,Application Support Microsoft Dynamics AX2012R3,2023-10-15,Microsoft Dynamics
Smartverse,Application Support Microsoft Dynamics AX2012R3,2023-10-15,Microsoft Dynamics AX
Smartverse,Application Support Microsoft Dynamics AX2012R3,2023-10-15,SSRS Reports
Smartverse,Application Support Microsoft Dynamics AX2012R3,2023-10-15,ERP
Smartverse,Application Support Microsoft Dynamics AX2012R3,2023-10-15,Computer Science
LxT,Data Engineer,2023-10-15,Computer Engineering
LxT,Data Engineer,2023-10-15,Data Engineering
LxT,Data Engineer,2023-10-15,Python
LxT,Data Engineer,2023-10-15,SQL
Greenway,Accounting Manager,2023-10-15,Accounting
Greenway,Accounting Manager,2023-10-15,Accounting principles
Greenway,Accounting Manager,2023-10-15,Communication
Greenway,Accounting Manager,2023-10-15,Accounting Software
Greenway,Accounting Manager,2023-10-15,Computer Skills
Greenway,Accounting Manager,2023-10-15,English
Greenway,Accounting Manager,2023-10-15,Finance
Greenway,Accounting Manager,2023-10-15,Financial Analysis
Greenway,Accounting Manager,2023-10-15,Financial Management
Viavi Solutions,Full Stack Developer,2023-10-15,Angular
Viavi Solutions,Full Stack Developer,2023-10-15,OOP
Viavi Solutions,Full Stack Developer,2023-10-15,Front end
Viavi Solutions,Full Stack Developer,2023-10-15,Git
Viavi Solutions,Full Stack Developer,2023-10-15,Information Technology (IT)
Viavi Solutions,Full Stack Developer,2023-10-15,Linux
Viavi Solutions,Full Stack Developer,2023-10-15,JavaScript
Viavi Solutions,Full Stack Developer,2023-10-15,REST
Viavi Solutions,Full Stack Developer,2023-10-15,Computer Science
Viavi Solutions,Full Stack Developer,2023-10-15,Engineering
Viavi Solutions,Full Stack Developer,2023-10-15,Software
Viavi Solutions,Full Stack Developer,2023-10-15,MongoDB
Basata,Senior Linux Engineer,2023-10-15,CCNA
Basata,Senior Linux Engineer,2023-10-15,Computer Science
Basata,Senior Linux Engineer,2023-10-15,Engineering
Basata,Senior Linux Engineer,2023-10-15,Linux
Basata,Senior Linux Engineer,2023-10-15,MySQL
Basata,Senior Linux Engineer,2023-10-15,Security
Basata,Senior Linux Engineer,2023-10-15,PostgreSQL
Basata,Senior Linux Engineer,2023-10-15,Software
Basata,Senior Linux Engineer,2023-10-15,SQL
Basata,Senior Linux Engineer,2023-10-15,Software Development
Azm development,Product Owner,2023-10-15,Agile
Azm development,Product Owner,2023-10-15,Product Owner
Azm development,Product Owner,2023-10-15,Software Development
Azm development,Product Owner,2023-10-15,Atlassian JIRA
Azm development,Product Owner,2023-10-15,JIRA
OdooTec,English speaking accountant who wants to shift career to IT,2023-10-15,Accounting
OdooTec,English speaking accountant who wants to shift career to IT,2023-10-15,ERP
OdooTec,English speaking accountant who wants to shift career to IT,2023-10-15,Odoo
GLOBAL AUTO,Information Technology Specialist,2023-10-15,Information Technology (IT)
GLOBAL AUTO,Information Technology Specialist,2023-10-15,Hardware
GLOBAL AUTO,Information Technology Specialist,2023-10-15,Installation
GLOBAL AUTO,Information Technology Specialist,2023-10-15,Computer Science
GLOBAL AUTO,Information Technology Specialist,2023-10-15,computer
GLOBAL AUTO,Information Technology Specialist,2023-10-15,Technical Support
GLOBAL AUTO,Information Technology Specialist,2023-10-15,system
GLOBAL AUTO,Information Technology Specialist,2023-10-15,Software
WSC,Junior java developer,2023-10-15,Programming
WSC,Junior java developer,2023-10-15,Software
WSC,Junior java developer,2023-10-15,Computer Science
WSC,Junior java developer,2023-10-15,Information Technology (IT)
WSC,Junior java developer,2023-10-15,Java
WSC,Junior java developer,2023-10-15,Software Development
WSC,Junior java developer,2023-10-15,Software Engineering
Holix,Python Web Developer - Graduate Position,2023-10-31,Python
Holix,Python Web Developer - Graduate Position,2023-10-31,Software Development
Holix,Python Web Developer - Graduate Position,2023-10-31,Software
Holix,Python Web Developer - Graduate Position,2023-10-31,CSS
Holix,Python Web Developer - Graduate Position,2023-10-31,Web Development
Telegeeks LLC,Business Development Manager,2023-10-13,Business Administration
Telegeeks LLC,Business Development Manager,2023-10-13,Business Development
Telegeeks LLC,Business Development Manager,2023-10-13,sales skills
Telegeeks LLC,Business Development Manager,2023-10-13,Sales
Telegeeks LLC,Business Development Manager,2023-10-13,Management
Telegeeks LLC,Business Development Manager,2023-10-13,CRM
Telegeeks LLC,Business Development Manager,2023-10-13,Administration
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Software Engineer,2023-10-13,Information Technology (IT)
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Software Engineer,2023-10-13,Computer Science
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Software Engineer,2023-10-13,Software Development
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Software Engineer,2023-10-13,Software Engineering
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Software Engineer,2023-10-13,Engineering
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Software Engineer,2023-10-13,Computer Engineering
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Software Engineer,2023-10-13,Software
